"EFF_DATE","DP_NAME","DP_COMPUTER_CODE","BODY_NAME","BODY_SEQ","ARPT_ID","RWY_END_ID"
"2023/11/30","ACCRA","ACCRA5.ACCRA","FANZI-ACCRA",1,"57C",""
"2023/11/30","ACCRA","ACCRA5.ACCRA","FANZI-ACCRA",1,"BUU",""
"2023/11/30","ACCRA","ACCRA5.ACCRA","FANZI-ACCRA",1,"ENW",""
"2023/11/30","ACCRA","ACCRA5.ACCRA","FANZI-ACCRA",1,"ETB",""
"2023/11/30","ACCRA","ACCRA5.ACCRA","FANZI-ACCRA",1,"HXF",""
"2023/11/30","ACCRA","ACCRA5.ACCRA","FANZI-ACCRA",1,"MKE","01L"
"2023/11/30","ACCRA","ACCRA5.ACCRA","FANZI-ACCRA",1,"MKE","01R"
"2023/11/30","ACCRA","ACCRA5.ACCRA","FANZI-ACCRA",1,"MKE","07L"
"2023/11/30","ACCRA","ACCRA5.ACCRA","FANZI-ACCRA",1,"MKE","07R"
"2023/11/30","ACCRA","ACCRA5.ACCRA","FANZI-ACCRA",1,"MKE","13"
"2023/11/30","ACCRA","ACCRA5.ACCRA","FANZI-ACCRA",1,"MKE","19L"
"2023/11/30","ACCRA","ACCRA5.ACCRA","FANZI-ACCRA",1,"MKE","19R"
"2023/11/30","ACCRA","ACCRA5.ACCRA","FANZI-ACCRA",1,"MKE","25L"
"2023/11/30","ACCRA","ACCRA5.ACCRA","FANZI-ACCRA",1,"MKE","25R"
"2023/11/30","ACCRA","ACCRA5.ACCRA","FANZI-ACCRA",1,"MKE","31"
"2023/11/30","ACCRA","ACCRA5.ACCRA","FANZI-ACCRA",1,"MWC",""
"2023/11/30","ACCRA","ACCRA5.ACCRA","FANZI-ACCRA",1,"RAC",""
"2023/11/30","ACCRA","ACCRA5.ACCRA","FANZI-ACCRA",1,"UES",""
"2023/11/30","ACONY","ACONY3.ACONY","ACONY-PALDE",1,"SJU","08"
"2023/11/30","ACONY","ACONY3.ACONY","ACONY-PALDE",1,"SJU","10"
"2023/11/30","ACONY","ACONY3.ACONY","ACONY-PALDE",1,"SJU","26"
"2023/11/30","ACONY","ACONY3.ACONY","ACONY-PALDE",1,"SJU","28"
"2023/11/30","ADAMM","ADAMM3.ADAMM","ADAMM",1,"VNY","16L"
"2023/11/30","ADAMM","ADAMM3.ADAMM","ADAMM",1,"VNY","16R"
"2023/11/30","ADAMM","ADAMM3.ADAMM","ADAMM",1,"VNY","34L"
"2023/11/30","ADAMM","ADAMM3.ADAMM","ADAMM",1,"VNY","34R"
"2023/11/30","ADELL","ADELL6.ADELL","ACITO-ADELL",1,"ARR","09"
"2023/11/30","ADELL","ADELL6.ADELL","ACITO-ADELL",1,"ARR","15"
"2023/11/30","ADELL","ADELL6.ADELL","ACITO-ADELL",1,"ARR","18"
"2023/11/30","ADELL","ADELL6.ADELL","ACITO-ADELL",1,"ARR","27"
"2023/11/30","ADELL","ADELL6.ADELL","ACITO-ADELL",1,"ARR","33"
"2023/11/30","ADELL","ADELL6.ADELL","ACITO-ADELL",1,"ARR","36"
"2023/11/30","ADELL","ADELL6.ADELL","ACITO-ADELL",1,"DPA","02L"
"2023/11/30","ADELL","ADELL6.ADELL","ACITO-ADELL",1,"DPA","02R"
"2023/11/30","ADELL","ADELL6.ADELL","ACITO-ADELL",1,"DPA","10"
"2023/11/30","ADELL","ADELL6.ADELL","ACITO-ADELL",1,"DPA","15"
"2023/11/30","ADELL","ADELL6.ADELL","ACITO-ADELL",1,"DPA","20L"
"2023/11/30","ADELL","ADELL6.ADELL","ACITO-ADELL",1,"DPA","20R"
"2023/11/30","ADELL","ADELL6.ADELL","ACITO-ADELL",1,"DPA","28"
"2023/11/30","ADELL","ADELL6.ADELL","ACITO-ADELL",1,"DPA","33"
"2023/11/30","ADELL","ADELL6.ADELL","ACITO-ADELL",1,"GYY","02"
"2023/11/30","ADELL","ADELL6.ADELL","ACITO-ADELL",1,"GYY","12"
"2023/11/30","ADELL","ADELL6.ADELL","ACITO-ADELL",1,"GYY","20"
"2023/11/30","ADELL","ADELL6.ADELL","ACITO-ADELL",1,"GYY","30"
"2023/11/30","ADELL","ADELL6.ADELL","ACITO-ADELL",1,"LOT","02"
"2023/11/30","ADELL","ADELL6.ADELL","ACITO-ADELL",1,"LOT","09"
"2023/11/30","ADELL","ADELL6.ADELL","ACITO-ADELL",1,"LOT","20"
"2023/11/30","ADELL","ADELL6.ADELL","ACITO-ADELL",1,"LOT","27"
"2023/11/30","ADEXE","ADEXE1.ADEXE","ADEXE",1,"MAN","11"
"2023/11/30","ADYOS","ADYOS3.ADYOS","ABQ-ADYOS",1,"ABQ","26"
"2023/11/30","ADYOS","ADYOS3.ADYOS","ASTAH-ADYOS",1,"ABQ","21"
"2023/11/30","AEROZ","AEROZ2.AEROZ","AMUSE-AEROZ",1,"3R9",""
"2023/11/30","AEROZ","AEROZ2.AEROZ","AMUSE-AEROZ",1,"AUS",""
"2023/11/30","AEROZ","AEROZ2.AEROZ","AMUSE-AEROZ",1,"EDC",""
"2023/11/30","AEROZ","AEROZ2.AEROZ","AMUSE-AEROZ",1,"GTU",""
"2023/11/30","AEROZ","AEROZ2.AEROZ","AMUSE-AEROZ",1,"HYI",""
"2023/11/30","AEROZ","AEROZ2.AEROZ","AMUSE-AEROZ",1,"RYW",""
"2023/11/30","AEROZ","AEROZ2.AEROZ","AMUSE-AEROZ",1,"T74",""
"2023/11/30","AFTON","AFTON4.GIGSE","WOLEN-GIGSE",1,"AFO","34"
"2023/11/30","AGERS","AGERS1.AGERS","DREDS-AGERS",1,"FLL","28L"
"2023/11/30","AGERS","AGERS1.AGERS","DREDS-AGERS",1,"FLL","28R"
"2023/11/30","AGERS","AGERS1.AGERS","LLBOW-AGERS",1,"FLL","10L"
"2023/11/30","AGERS","AGERS1.AGERS","LLBOW-AGERS",1,"FLL","10R"
"2023/11/30","AHEHU","AHEHU3.AHEHU","OMIXE-AHEHU",1,"SMN","35"
"2023/11/30","AHMET","AHMET4.KKIDS","AHMET-KKIDS",1,"BKL","06L"
"2023/11/30","AHMET","AHMET4.KKIDS","AHMET-KKIDS",1,"BKL","06R"
"2023/11/30","AHMET","AHMET4.KKIDS","AHMET-KKIDS",1,"BKL","24L"
"2023/11/30","AHMET","AHMET4.KKIDS","AHMET-KKIDS",1,"BKL","24R"
"2023/11/30","AHMET","AHMET4.KKIDS","AHMET-KKIDS",1,"CGF","06"
"2023/11/30","AHMET","AHMET4.KKIDS","AHMET-KKIDS",1,"CGF","24"
"2023/11/30","AHMET","AHMET4.KKIDS","AHMET-KKIDS",1,"LNN","05"
"2023/11/30","AHMET","AHMET4.KKIDS","AHMET-KKIDS",1,"LNN","10"
"2023/11/30","AHMET","AHMET4.KKIDS","AHMET-KKIDS",1,"LNN","23"
"2023/11/30","AHMET","AHMET4.KKIDS","AHMET-KKIDS",1,"LNN","28"
"2023/11/30","AHMET","AHMET4.KKIDS","AHMET-KKIDS",1,"LPR","07"
"2023/11/30","AHMET","AHMET4.KKIDS","AHMET-KKIDS",1,"LPR","25"
"2023/11/30","AJOFY","AJOFY1.AJOFY","UWUHI-AJOFY",1,"CJX","32"
"2023/11/30","AKIAK","AKIAK1.BET","WEEKE-BET",1,"AKI","03"
"2023/11/30","AKIAK","AKIAK1.BET","WEEKE-BET",1,"AKI","21"
"2023/11/30","AKUMY","AKUMY5.AKUMY","MUSDE-AKUMY",1,"AKP","02"
"2023/11/30","AKUNA","AKUNA9.AKUNA","AKUNA",1,"DFW","31L"
"2023/11/30","AKUNA","AKUNA9.AKUNA","AKUNA",1,"DFW","31R"
"2023/11/30","AKUNA","AKUNA9.AKUNA","BPARK-AKUNA",1,"DFW","18L"
"2023/11/30","AKUNA","AKUNA9.AKUNA","BPARK-AKUNA",1,"DFW","18R"
"2023/11/30","AKUNA","AKUNA9.AKUNA","CUZEN-AKUNA",1,"DFW","35C"
"2023/11/30","AKUNA","AKUNA9.AKUNA","CUZEN-AKUNA",1,"DFW","35L"
"2023/11/30","AKUNA","AKUNA9.AKUNA","HAZKL-AKUNA",1,"DFW","36L"
"2023/11/30","AKUNA","AKUNA9.AKUNA","HAZKL-AKUNA",1,"DFW","36R"
"2023/11/30","AKUNA","AKUNA9.AKUNA","SPERA-AKUNA",1,"DFW","17C"
"2023/11/30","AKUNA","AKUNA9.AKUNA","SPERA-AKUNA",1,"DFW","17R"
"2023/11/30","ALAMO","ALAMO3.ALAMO","SAT",1,"SAT","04"
"2023/11/30","ALAMO","ALAMO3.ALAMO","SAT",1,"SAT","13L"
"2023/11/30","ALAMO","ALAMO3.ALAMO","SAT",1,"SAT","13R"
"2023/11/30","ALAMO","ALAMO3.ALAMO","SAT",1,"SAT","22"
"2023/11/30","ALAMO","ALAMO3.ALAMO","SAT",1,"SAT","31L"
"2023/11/30","ALAMO","ALAMO3.ALAMO","SAT",1,"SAT","31R"
"2023/11/30","ALAMO","ALAMO3.ALAMO","SAT",1,"SSF","09"
"2023/11/30","ALAMO","ALAMO3.ALAMO","SAT",1,"SSF","14"
"2023/11/30","ALAMO","ALAMO3.ALAMO","SAT",1,"SSF","27"
"2023/11/30","ALAMO","ALAMO3.ALAMO","SAT",1,"SSF","32"
"2023/11/30","ALCOS","ALCOS6.ALCOS","ALCOS",1,"CPR","03"
"2023/11/30","ALCOS","ALCOS6.ALCOS","ALCOS",1,"CPR","08"
"2023/11/30","ALCOS","ALCOS6.ALCOS","ALCOS",1,"CPR","21"
"2023/11/30","ALCOS","ALCOS6.ALCOS","ALCOS",1,"CPR","26"
"2023/11/30","ALEXANDRIA","AEX3.AEX","RAECN-AEX",1,"AXH","09"
"2023/11/30","ALEXANDRIA","AEX3.AEX","RAECN-AEX",1,"AXH","27"
"2023/11/30","ALEXANDRIA","AEX3.AEX","RAECN-AEX",1,"CXO",""
"2023/11/30","ALEXANDRIA","AEX3.AEX","RAECN-AEX",1,"DWH",""
"2023/11/30","ALEXANDRIA","AEX3.AEX","RAECN-AEX",1,"EFD",""
"2023/11/30","ALEXANDRIA","AEX3.AEX","RAECN-AEX",1,"GLS","14"
"2023/11/30","ALEXANDRIA","AEX3.AEX","RAECN-AEX",1,"GLS","18"
"2023/11/30","ALEXANDRIA","AEX3.AEX","RAECN-AEX",1,"GLS","32"
"2023/11/30","ALEXANDRIA","AEX3.AEX","RAECN-AEX",1,"GLS","36"
"2023/11/30","ALEXANDRIA","AEX3.AEX","RAECN-AEX",1,"HOU","04"
"2023/11/30","ALEXANDRIA","AEX3.AEX","RAECN-AEX",1,"HOU","13L"
"2023/11/30","ALEXANDRIA","AEX3.AEX","RAECN-AEX",1,"HOU","13R"
"2023/11/30","ALEXANDRIA","AEX3.AEX","RAECN-AEX",1,"HOU","22"
"2023/11/30","ALEXANDRIA","AEX3.AEX","RAECN-AEX",1,"HOU","31L"
"2023/11/30","ALEXANDRIA","AEX3.AEX","RAECN-AEX",1,"HOU","31R"
"2023/11/30","ALEXANDRIA","AEX3.AEX","RAECN-AEX",1,"IAH",""
"2023/11/30","ALEXANDRIA","AEX3.AEX","RAECN-AEX",1,"IWS",""
"2023/11/30","ALEXANDRIA","AEX3.AEX","RAECN-AEX",1,"LBX",""
"2023/11/30","ALEXANDRIA","AEX3.AEX","RAECN-AEX",1,"SGR","17"
"2023/11/30","ALEXANDRIA","AEX3.AEX","RAECN-AEX",1,"SGR","35"
"2023/11/30","ALEXANDRIA","AEX3.AEX","RAECN-AEX",1,"T41","05"
"2023/11/30","ALEXANDRIA","AEX3.AEX","RAECN-AEX",1,"T41","12"
"2023/11/30","ALEXANDRIA","AEX3.AEX","RAECN-AEX",1,"T41","23"
"2023/11/30","ALEXANDRIA","AEX3.AEX","RAECN-AEX",1,"T41","30"
"2023/11/30","ALEXANDRIA","AEX3.AEX","RAECN-AEX",1,"TME","18"
"2023/11/30","ALEXANDRIA","AEX3.AEX","RAECN-AEX",1,"TME","36"
"2023/11/30","ALIAN","ALIAN2.ALIAN","GVINE-ALIAN",1,"DFW","35C"
"2023/11/30","ALIAN","ALIAN2.ALIAN","GVINE-ALIAN",1,"DFW","35L"
"2023/11/30","ALIAN","ALIAN2.ALIAN","GVINE-ALIAN",1,"DFW","36L"
"2023/11/30","ALIAN","ALIAN2.ALIAN","GVINE-ALIAN",1,"DFW","36R"
"2023/11/30","ALIAN","ALIAN2.ALIAN","LARRN-ALIAN",1,"DFW","17C"
"2023/11/30","ALIAN","ALIAN2.ALIAN","LARRN-ALIAN",1,"DFW","17R"
"2023/11/30","ALIAN","ALIAN2.ALIAN","LARRN-ALIAN",1,"DFW","18L"
"2023/11/30","ALIAN","ALIAN2.ALIAN","LARRN-ALIAN",1,"DFW","18R"
"2023/11/30","ALIAN","ALIAN2.ALIAN","RBBIT-ALIAN",1,"DFW","31L"
"2023/11/30","ALIAN","ALIAN2.ALIAN","RBBIT-ALIAN",1,"DFW","31R"
"2023/11/30","ALISS","ALISS5.ALISS","TREVA-ALISS",1,"SAT","04"
"2023/11/30","ALISS","ALISS5.ALISS","TREVA-ALISS",1,"SAT","13L"
"2023/11/30","ALISS","ALISS5.ALISS","TREVA-ALISS",1,"SAT","13R"
"2023/11/30","ALISS","ALISS5.ALISS","TREVA-ALISS",1,"SAT","22"
"2023/11/30","ALISS","ALISS5.ALISS","TREVA-ALISS",1,"SAT","31L"
"2023/11/30","ALISS","ALISS5.ALISS","TREVA-ALISS",1,"SAT","31R"
"2023/11/30","ALISS","ALISS5.ALISS","TREVA-ALISS",1,"SSF","09"
"2023/11/30","ALISS","ALISS5.ALISS","TREVA-ALISS",1,"SSF","14"
"2023/11/30","ALISS","ALISS5.ALISS","TREVA-ALISS",1,"SSF","27"
"2023/11/30","ALISS","ALISS5.ALISS","TREVA-ALISS",1,"SSF","32"
"2023/11/30","ALKAL","ALKAL1.ALKAL","ALKAL",1,"U76","10"
"2023/11/30","ALKAL","ALKAL1.ALKAL","ALKAL",1,"U76","28"
"2023/11/30","ALMDN","ALMDN4.ALMDN","NEVSE-ALMDN",1,"SJC","12L"
"2023/11/30","ALMDN","ALMDN4.ALMDN","NEVSE-ALMDN",1,"SJC","12R"
"2023/11/30","ALMON","ALMON1.ALMON","JUPIN-ALMON",1,"RYN","24L"
"2023/11/30","ALMON","ALMON1.ALMON","ZILIG-ALMON",1,"RYN","06R"
"2023/11/30","ALPIN","ALPIN4.KICNE","KICNE",1,"JAC","19"
"2023/11/30","ALPYN","ALPYN1.ALPYN","NSTAR-ALPYN",1,"RNO","35L"
"2023/11/30","ALPYN","ALPYN1.ALPYN","NSTAR-ALPYN",1,"RNO","35R"
"2023/11/30","ALTNN","ALTNN1.ALTNN","AGERS-ALTNN",1,"HST","06"
"2023/11/30","ALTNN","ALTNN1.ALTNN","AGERS-ALTNN",1,"HST","24"
"2023/11/30","ALTNN","ALTNN1.ALTNN","AGERS-ALTNN",1,"OPF","09L"
"2023/11/30","ALTNN","ALTNN1.ALTNN","AGERS-ALTNN",1,"OPF","09R"
"2023/11/30","ALTNN","ALTNN1.ALTNN","AGERS-ALTNN",1,"OPF","12"
"2023/11/30","ALTNN","ALTNN1.ALTNN","AGERS-ALTNN",1,"OPF","27L"
"2023/11/30","ALTNN","ALTNN1.ALTNN","AGERS-ALTNN",1,"OPF","27R"
"2023/11/30","ALTNN","ALTNN1.ALTNN","AGERS-ALTNN",1,"OPF","30"
"2023/11/30","ALTNN","ALTNN1.ALTNN","AGERS-ALTNN",1,"TMB","09L"
"2023/11/30","ALTNN","ALTNN1.ALTNN","AGERS-ALTNN",1,"TMB","09R"
"2023/11/30","ALTNN","ALTNN1.ALTNN","AGERS-ALTNN",1,"TMB","13"
"2023/11/30","ALTNN","ALTNN1.ALTNN","AGERS-ALTNN",1,"TMB","27L"
"2023/11/30","ALTNN","ALTNN1.ALTNN","AGERS-ALTNN",1,"TMB","27R"
"2023/11/30","ALTNN","ALTNN1.ALTNN","AGERS-ALTNN",1,"TMB","31"
"2023/11/30","ALTNN","ALTNN1.ALTNN","AGERS-ALTNN",1,"X51","10"
"2023/11/30","ALTNN","ALTNN1.ALTNN","AGERS-ALTNN",1,"X51","18"
"2023/11/30","ALTNN","ALTNN1.ALTNN","AGERS-ALTNN",1,"X51","28"
"2023/11/30","ALTNN","ALTNN1.ALTNN","AGERS-ALTNN",1,"X51","36"
"2023/11/30","ALTNN","ALTNN1.ALTNN","CSALT-ALTNN",1,"MIA","08L"
"2023/11/30","ALTNN","ALTNN1.ALTNN","CSALT-ALTNN",1,"MIA","08R"
"2023/11/30","ALTNN","ALTNN1.ALTNN","CSALT-ALTNN",1,"MIA","09"
"2023/11/30","ALTNN","ALTNN1.ALTNN","CSALT-ALTNN",1,"MIA","12"
"2023/11/30","ALTNN","ALTNN1.ALTNN","KROCS-ALTNN",1,"MIA","26L"
"2023/11/30","ALTNN","ALTNN1.ALTNN","KROCS-ALTNN",1,"MIA","26R"
"2023/11/30","ALTNN","ALTNN1.ALTNN","KROCS-ALTNN",1,"MIA","27"
"2023/11/30","ALTNN","ALTNN1.ALTNN","WADLE-ALTNN",1,"MIA","30"
"2023/11/30","AMBLR","AMBLR3.AMF","EGIXE-AMF",1,"SHG","28"
"2023/11/30","AMBLR","AMBLR3.AMF","GIMOW-AMF",1,"SHG","10"
"2023/11/30","AMEDEE","AHC1.AHC","AHC",1,"SVE","11"
"2023/11/30","AMEEE","AMEEE1.AMEEE","ERECA-AMEEE",1,"DCA","04"
"2023/11/30","AMEEE","AMEEE1.AMEEE","FIMBI-AMEEE",1,"DCA","19"
"2023/11/30","AMEEE","AMEEE1.AMEEE","LEAVY-AMEEE",1,"DCA","15"
"2023/11/30","AMEEE","AMEEE1.AMEEE","REVGE-AMEEE",1,"DCA","01"
"2023/11/30","AMEEE","AMEEE1.AMEEE","REVGE-AMEEE",1,"DCA","33"
"2023/11/30","AMERY","AMERY4.AMERY","AMERY",1,"KOA","17"
"2023/11/30","AMERY","AMERY4.AMERY","AMERY",1,"KOA","35"
"2023/11/30","ANAHEIM","ANAHM1.SLI","SLI",1,"FUL","06"
"2023/11/30","ANAHEIM","ANAHM1.SLI","SLI",1,"FUL","24"
"2023/11/30","ANAHEIM","ANAHM1.SLI","SLI",1,"LGB","08L"
"2023/11/30","ANAHEIM","ANAHM1.SLI","SLI",1,"LGB","08R"
"2023/11/30","ANAHEIM","ANAHM1.SLI","SLI",1,"LGB","12"
"2023/11/30","ANAHEIM","ANAHM1.SLI","SLI",1,"LGB","26L"
"2023/11/30","ANAHEIM","ANAHM1.SLI","SLI",1,"LGB","26R"
"2023/11/30","ANAHEIM","ANAHM1.SLI","SLI",1,"LGB","30"
"2023/11/30","ANAHEIM","ANAHM1.SLI","SLI",1,"SNA","02L"
"2023/11/30","ANAHEIM","ANAHM1.SLI","SLI",1,"SNA","02R"
"2023/11/30","ANAHEIM","ANAHM1.SLI","SLI",1,"SNA","20R"
"2023/11/30","ANEKE","ANEKE2.CELAV","MIDAE-CELAV",1,"AXX","17"
"2023/11/30","ANGIL","ANGIL1.ANGIL","TEPSE-ANGIL",1,"8S1","36"
"2023/11/30","ANIAK","ANIAK2.ANIAK","CUNAN-ANIAK",1,"HCA","01"
"2023/11/30","ANIAK","ANIAK2.ANIAK","CUNAN-ANIAK",1,"HCA","19"
"2023/11/30","APALO","APALO6.APALO","DROPA-APALO",1,"SDF","17L"
"2023/11/30","APALO","APALO6.APALO","GADSN-APALO",1,"SDF","29"
"2023/11/30","APALO","APALO6.APALO","GRIPZ-APALO",1,"SDF","35R"
"2023/11/30","APALO","APALO6.APALO","LEENE-APALO",1,"SDF","17R"
"2023/11/30","APALO","APALO6.APALO","RRROE-APALO",1,"SDF","35L"
"2023/11/30","ARCHZ","ARCHZ1.ARCHZ","SCANT-ARCHZ",1,"SLC","34L"
"2023/11/30","ARCHZ","ARCHZ1.ARCHZ","SCANT-ARCHZ",1,"SLC","34R"
"2023/11/30","ARCHZ","ARCHZ1.ARCHZ","SCANT-ARCHZ",1,"SLC","35"
"2023/11/30","ARDIA","ARDIA7.ARDIA","ARDIA",1,"DFW","31L"
"2023/11/30","ARDIA","ARDIA7.ARDIA","ARDIA",1,"DFW","31R"
"2023/11/30","ARDIA","ARDIA7.ARDIA","GVINE-ARDIA",1,"DFW","36L"
"2023/11/30","ARDIA","ARDIA7.ARDIA","GVINE-ARDIA",1,"DFW","36R"
"2023/11/30","ARDIA","ARDIA7.ARDIA","LARRN-ARDIA",1,"DFW","18L"
"2023/11/30","ARDIA","ARDIA7.ARDIA","LARRN-ARDIA",1,"DFW","18R"
"2023/11/30","ARDIA","ARDIA7.ARDIA","MECHL-ARDIA",1,"DFW","35C"
"2023/11/30","ARDIA","ARDIA7.ARDIA","MECHL-ARDIA",1,"DFW","35L"
"2023/11/30","ARDIA","ARDIA7.ARDIA","TREXX-ARDIA",1,"DFW","17C"
"2023/11/30","ARDIA","ARDIA7.ARDIA","TREXX-ARDIA",1,"DFW","17R"
"2023/11/30","ARSENAL","ARSNL5.CSN","GADZI-CSN",1,"HEF","16L"
"2023/11/30","ARSENAL","ARSNL5.CSN","GADZI-CSN",1,"HEF","16R"
"2023/11/30","ARSENAL","ARSNL5.CSN","SHRLI-CSN",1,"HEF","34L"
"2023/11/30","ARSENAL","ARSNL5.CSN","SHRLI-CSN",1,"HEF","34R"
"2023/11/30","ASORT","ASORT2.ASORT","CGL-ASORT",1,"JNU","08"
"2023/11/30","ASORT","ASORT2.ASORT","CGL-ASORT",1,"JNU","26"
"2023/11/30","ASTORIA","AST3.AST","AST",1,"AST","08"
"2023/11/30","ASTORIA","AST3.AST","AST",1,"AST","14"
"2023/11/30","ASTORIA","AST3.AST","AST",1,"AST","26"
"2023/11/30","ASTORIA","AST3.AST","AST",1,"AST","32"
"2023/11/30","ATASY","ATASY2.ATASY","ATASY",1,"TDO","06"
"2023/11/30","ATASY","ATASY2.ATASY","ATASY",1,"TDO","24"
"2023/11/30","ATKNN","ATKNN5.ATKNN","BIVKE-ATKNN",1,"ELP","22"
"2023/11/30","ATKNN","ATKNN5.ATKNN","BIVKE-ATKNN",1,"ELP","26L"
"2023/11/30","ATKNN","ATKNN5.ATKNN","JAPOD-ATKNN",1,"ELP","08R"
"2023/11/30","ATOMK","ATOMK3.ATOMK","FOXRR-ATOMK",1,"ABQ","21"
"2023/11/30","ATOMK","ATOMK3.ATOMK","FOXRR-ATOMK",1,"ABQ","26"
"2023/11/30","AURELIA","AUREL3.SIRPE","AMOME-SIRPE",1,"SUN","13"
"2023/11/30","AUTMN","AUTMN6.AUTMN","BEEAL-AUTMN",1,"MEM","36C"
"2023/11/30","AUTMN","AUTMN6.AUTMN","BEEAL-AUTMN",1,"MEM","36L"
"2023/11/30","AUTMN","AUTMN6.AUTMN","BEEAL-AUTMN",1,"MEM","36R"
"2023/11/30","AUTMN","AUTMN6.AUTMN","GADEC-AUTMN",1,"MEM","18C"
"2023/11/30","AUTMN","AUTMN6.AUTMN","GADEC-AUTMN",1,"MEM","18L"
"2023/11/30","AUTMN","AUTMN6.AUTMN","HURTN-AUTMN",1,"MEM","18R"
"2023/11/30","AUTMN","AUTMN6.AUTMN","SHAAA-AUTMN",1,"MEM","09"
"2023/11/30","AUTMN","AUTMN6.AUTMN","SHAAA-AUTMN",1,"MEM","27"
"2023/11/30","AVENAL","AVE1.AVE","AVE",1,"C80","12"
"2023/11/30","AVENAL","AVE1.AVE","AVE",1,"C80","30"
"2023/11/30","AVILA","AVILA4.AVILA","AVILA",1,"SBP","11"
"2023/11/30","AZALA","AZALA4.AZALA","NKLAS-AZALA",1,"DNL","05"
"2023/11/30","AZALA","AZALA4.AZALA","NKLAS-AZALA",1,"DNL","11"
"2023/11/30","AZALA","AZALA4.AZALA","NKLAS-AZALA",1,"DNL","23"
"2023/11/30","AZALA","AZALA4.AZALA","NKLAS-AZALA",1,"DNL","29"
"2023/11/30","AZALA","AZALA4.AZALA","NKLAS-AZALA",1,"DNL",""
"2023/11/30","AZALA","AZALA4.AZALA","NKLAS-AZALA",1,"HQU","10"
"2023/11/30","AZALA","AZALA4.AZALA","NKLAS-AZALA",1,"HQU","28"
"2023/11/30","AZALA","AZALA4.AZALA","NKLAS-AZALA",1,"HQU",""
"2023/11/30","AZONE","AZONE7.AZONE","JAAXX-AZONE",1,"MEM","36C"
"2023/11/30","AZONE","AZONE7.AZONE","JAAXX-AZONE",1,"MEM","36L"
"2023/11/30","AZONE","AZONE7.AZONE","JAAXX-AZONE",1,"MEM","36R"
"2023/11/30","AZONE","AZONE7.AZONE","RIBZZ-AZONE",1,"MEM","18C"
"2023/11/30","AZONE","AZONE7.AZONE","RIBZZ-AZONE",1,"MEM","18L"
"2023/11/30","AZONE","AZONE7.AZONE","RIBZZ-AZONE",1,"MEM","18R"
"2023/11/30","AZONE","AZONE7.AZONE","TOWND-AZONE",1,"MEM","09"
"2023/11/30","AZONE","AZONE7.AZONE","TOWND-AZONE",1,"MEM","27"
"2023/11/30","BACHS","BACHS2.BACHS","MOMPE-BACHS",1,"AAT","21"
"2023/11/30","BACHS","BACHS2.BACHS","NARIC-BACHS",1,"AAT","03"
"2023/11/30","BACHS","BACHS2.BACHS","RUCOR-BACHS",1,"AAT","13"
"2023/11/30","BACHS","BACHS2.BACHS","SIDTO-BACHS",1,"AAT","31"
"2023/11/30","BACMY","BACMY2.BACMY","BACMY",1,"CEM","08"
"2023/11/30","BACMY","BACMY2.BACMY","BACMY",1,"CEM","26"
"2023/11/30","BALDY","BALDY3.MAXXO","GILAA-MAXXO",1,"PHX","07L"
"2023/11/30","BALDY","BALDY3.MAXXO","GILAA-MAXXO",1,"PHX","07R"
"2023/11/30","BALDY","BALDY3.MAXXO","GILAA-MAXXO",1,"PHX","08"
"2023/11/30","BALDY","BALDY3.MAXXO","GILAA-MAXXO",1,"PHX","25L"
"2023/11/30","BALDY","BALDY3.MAXXO","GILAA-MAXXO",1,"PHX","25R"
"2023/11/30","BALDY","BALDY3.MAXXO","GILAA-MAXXO",1,"PHX","26"
"2023/11/30","BANGR","BANGR9.BANGR","CAVOB-BANGR",1,"SEA","16L"
"2023/11/30","BANGR","BANGR9.BANGR","CUSBU-BANGR",1,"SEA","34L"
"2023/11/30","BANGR","BANGR9.BANGR","DODVE-BANGR",1,"SEA","34R"
"2023/11/30","BANGR","BANGR9.BANGR","NESOE-BANGR",1,"SEA","34C"
"2023/11/30","BANGR","BANGR9.BANGR","OTLIE-BANGR",1,"SEA","16C"
"2023/11/30","BANGR","BANGR9.BANGR","WESET-BANGR",1,"SEA","16R"
"2023/11/30","BANNG","BANNG3.BANNG","GRITZ-BANNG",1,"ATL","09L"
"2023/11/30","BANNG","BANNG3.BANNG","GRITZ-BANNG",1,"ATL","09R"
"2023/11/30","BANNG","BANNG3.BANNG","GRITZ-BANNG",1,"ATL","10"
"2023/11/30","BANNG","BANNG3.BANNG","SKNNR-BANNG",1,"ATL","08L"
"2023/11/30","BANNG","BANNG3.BANNG","SKNNR-BANNG",1,"ATL","08R"
"2023/11/30","BANNG","BANNG3.BANNG","SLAWW-BANNG",1,"ATL","27L"
"2023/11/30","BANNG","BANNG3.BANNG","SLAWW-BANNG",1,"ATL","27R"
"2023/11/30","BANNG","BANNG3.BANNG","SNUFY-BANNG",1,"ATL","26L"
"2023/11/30","BANNG","BANNG3.BANNG","SNUFY-BANNG",1,"ATL","26R"
"2023/11/30","BANNG","BANNG3.BANNG","WLSON-BANNG",1,"ATL","28"
"2023/11/30","BANZI","BANZI1.BANZI","BANZI-LHAKE",1,"HNL","22L"
"2023/11/30","BANZI","BANZI1.BANZI","BANZI-LHAKE",1,"HNL","22R"
"2023/11/30","BANZI","BANZI1.BANZI","BANZI-LHAKE",1,"HNL","26L"
