"EFF_DATE","STAR_COMPUTER_CODE","BODY_NAME","BODY_SEQ","ARPT_ID","RWY_END_ID"
"2023/11/30","TIKEE.TIKEE4","TIKEE-JETIS",1,"NYG",""
"2023/11/30","TIKEE.TIKEE4","TIKEE-JETIS",1,"RMN",""
"2023/11/30","TILLT.TILLT2","TILLT-BHEAR",1,"SNA","20R"
"2023/11/30","TILLT.TILLT2","TILLT-MINOE",1,"SNA","02L"
"2023/11/30","TKNIQ.TKNIQ3","TKNIQ-ALLLY",1,"HOU","13L"
"2023/11/30","TKNIQ.TKNIQ3","TKNIQ-ALLLY",1,"HOU","13R"
"2023/11/30","TKNIQ.TKNIQ3","TKNIQ-EMARR",1,"HOU","04"
"2023/11/30","TKNIQ.TKNIQ3","TKNIQ-KEMAH",1,"HOU","22"
"2023/11/30","TKNIQ.TKNIQ3","TKNIQ-MMOOW",1,"54T",""
"2023/11/30","TKNIQ.TKNIQ3","TKNIQ-MMOOW",1,"AXH",""
"2023/11/30","TKNIQ.TKNIQ3","TKNIQ-MMOOW",1,"EFD",""
"2023/11/30","TKNIQ.TKNIQ3","TKNIQ-MMOOW",1,"GLS",""
"2023/11/30","TKNIQ.TKNIQ3","TKNIQ-MMOOW",1,"HOU","31L"
"2023/11/30","TKNIQ.TKNIQ3","TKNIQ-MMOOW",1,"HOU","31R"
"2023/11/30","TKNIQ.TKNIQ3","TKNIQ-MMOOW",1,"HPY",""
"2023/11/30","TKNIQ.TKNIQ3","TKNIQ-MMOOW",1,"IWS",""
"2023/11/30","TKNIQ.TKNIQ3","TKNIQ-MMOOW",1,"LBX",""
"2023/11/30","TKNIQ.TKNIQ3","TKNIQ-MMOOW",1,"LVJ",""
"2023/11/30","TKNIQ.TKNIQ3","TKNIQ-MMOOW",1,"SGR",""
"2023/11/30","TKNIQ.TKNIQ3","TKNIQ-MMOOW",1,"T00",""
"2023/11/30","TKNIQ.TKNIQ3","TKNIQ-MMOOW",1,"T41",""
"2023/11/30","TKNIQ.TKNIQ3","TKNIQ-MMOOW",1,"TME",""
"2023/11/30","TMBRS.TMBRS2","TMBRS-HHOPZ",1,"PDX","21"
"2023/11/30","TMBRS.TMBRS2","TMBRS-ICEAX",1,"PDX","28L"
"2023/11/30","TMBRS.TMBRS2","TMBRS-ICEAX",1,"PDX","28R"
"2023/11/30","TMBRS.TMBRS2","TMBRS-PUBBB",1,"PDX","10L"
"2023/11/30","TMBRS.TMBRS2","TMBRS-PUBBB",1,"PDX","10R"
"2023/11/30","TOMSN.TOMSN8","TOMSN-FQF",1,"APA",""
"2023/11/30","TOMSN.TOMSN8","TOMSN-FQF",1,"BJC",""
"2023/11/30","TOMSN.TOMSN8","TOMSN-FQF",1,"BKF",""
"2023/11/30","TOMSN.TOMSN8","TOMSN-FQF",1,"CFO",""
"2023/11/30","TOMSN.TOMSN8","TOMSN-FQF",1,"DEN",""
"2023/11/30","TOMSN.TOMSN8","TOMSN-FQF",1,"FNL",""
"2023/11/30","TOMSN.TOMSN8","TOMSN-FQF",1,"GXY",""
"2023/11/30","TOPGN.CHASR2","TOPGN-CHASR",1,"NZY",""
"2023/11/30","TOPGN.CHASR2","TOPGN-CHASR",1,"SDM",""
"2023/11/30","TOPGN.TOPGN2","TOPGN-TMCAT",1,"SAN",""
"2023/11/30","TOREZ.TOREZ1","TOREZ-JEPSI",1,"FLL",""
"2023/11/30","TOREZ.TOREZ1","TOREZ-JEPSI",1,"FXE",""
"2023/11/30","TOREZ.TOREZ1","TOREZ-JEPSI",1,"HWO",""
"2023/11/30","TOREZ.TOREZ1","TOREZ-JEPSI",1,"OPF",""
"2023/11/30","TOREZ.TOREZ1","TOREZ-JEPSI",1,"PMP",""
"2023/11/30","TORGY.TORGY3","TORGY-GWAIT",1,"MSP","35"
"2023/11/30","TORGY.TORGY3","TORGY-IRRRV",1,"MSP","30R"
"2023/11/30","TORGY.TORGY3","TORGY-JJENI",1,"MSP","04"
"2023/11/30","TORGY.TORGY3","TORGY-JJENI",1,"MSP","17"
"2023/11/30","TORGY.TORGY3","TORGY-JJENI",1,"MSP","22"
"2023/11/30","TORGY.TORGY3","TORGY-JJENI",1,"MSP","30L"
"2023/11/30","TORGY.TORGY3","TORGY-KRUGG",1,"MSP","12L"
"2023/11/30","TORGY.TORGY3","TORGY-KRUGG",1,"MSP","12R"
"2023/11/30","TPGUN.CUUGR2","TPGUN-ROYYY",1,"DTW","03L"
"2023/11/30","TPGUN.CUUGR2","TPGUN-ROYYY",1,"DTW","03R"
"2023/11/30","TPGUN.CUUGR2","TPGUN-ROYYY",1,"DTW","04R"
"2023/11/30","TPGUN.CUUGR2","TPGUN-SKRUG",1,"DTW","04L"
"2023/11/30","TPGUN.TPGUN2","TPGUN-RYEDR",1,"DTW",""
"2023/11/30","TRAKS.TRAKS3","TRAKS-DEAKN",1,"GSO","05L"
"2023/11/30","TRAKS.TRAKS3","TRAKS-DEAKN",1,"INT",""
"2023/11/30","TRAKS.TRAKS3","TRAKS-EARLL",1,"GSO","14"
"2023/11/30","TRAKS.TRAKS3","TRAKS-EARLL",1,"GSO","32"
"2023/11/30","TRAKS.TRAKS3","TRAKS-GLFRD",1,"GSO","23L"
"2023/11/30","TRAKS.TRAKS3","TRAKS-GLFRD",1,"GSO","23R"
"2023/11/30","TRAKS.TRAKS3","TRAKS-PDMNT",1,"GSO","05R"
"2023/11/30","TRISH.TRISH3","TRISH-GRAMZ",1,"BWI","28"
"2023/11/30","TRISH.TRISH3","TRISH-HOIST",1,"BWI","10"
"2023/11/30","TRISH.TRISH3","TRISH-HOIST",1,"BWI","15L"
"2023/11/30","TRISH.TRISH3","TRISH-HOIST",1,"BWI","15R"
"2023/11/30","TRISH.TRISH3","TRISH-HOOOK",1,"BWI","33L"
"2023/11/30","TRISH.TRISH3","TRISH-HOOOK",1,"BWI","33R"
"2023/11/30","TRISH.TRISH3","TRISH-RAAYY",1,"MTN",""
"2023/11/30","TROCO.TROCO3","MAVIE-TNNER",1,"SJU","10"
"2023/11/30","TROCO.TROCO3","MAVIE-WESEN",1,"SJU","08"
"2023/11/30","TROCO.TROCO3","MAVIE-YUNKE",1,"SJU","26"
"2023/11/30","TROCO.TROCO3","MAVIE-YUNKE",1,"SJU","28"
"2023/11/30","TRSSH.TRSSH1","TRSSH-RAYOP",1,"MSY",""
"2023/11/30","TRSSH.TRSSH1","TRSSH-RAYOP",1,"NBG",""
"2023/11/30","TRSSH.TRSSH1","TRSSH-RAYOP",1,"NEW",""
"2023/11/30","TRSTN.TRSTN3","TRSTN-MOTIE",1,"CJR",""
"2023/11/30","TRSTN.TRSTN3","TRSTN-MOTIE",1,"HEF",""
"2023/11/30","TRSTN.TRSTN3","TRSTN-MOTIE",1,"HWY",""
"2023/11/30","TRSTN.TRSTN3","TRSTN-RUANE",1,"DMW",""
"2023/11/30","TRSTN.TRSTN3","TRSTN-RUANE",1,"FDK",""
"2023/11/30","TRSTN.TRSTN3","TRSTN-RUANE",1,"FRR",""
"2023/11/30","TRSTN.TRSTN3","TRSTN-RUANE",1,"GAI",""
"2023/11/30","TRSTN.TRSTN3","TRSTN-RUANE",1,"HGR",""
"2023/11/30","TRSTN.TRSTN3","TRSTN-RUANE",1,"JYO",""
"2023/11/30","TRSTN.TRSTN3","TRSTN-RUANE",1,"MRB",""
"2023/11/30","TRSTN.TRSTN3","TRSTN-RUANE",1,"OKV",""
"2023/11/30","TRSTN.TRSTN3","TRSTN-RUANE",1,"W50",""
"2023/11/30","TRTLL.TRTLL6","TRTLL-HIMGO",1,"ORD","27R"
"2023/11/30","TRTLL.TRTLL6","TRTLL-RREGY",1,"ORD","28L"
"2023/11/30","TRTLL.TRTLL6","TRTLL-TONIE",1,"ORD","04L"
"2023/11/30","TRTLL.TRTLL6","TRTLL-TONIE",1,"ORD","04R"
"2023/11/30","TRTLL.TRTLL6","TRTLL-TONIE",1,"ORD","09C"
"2023/11/30","TRTLL.TRTLL6","TRTLL-TONIE",1,"ORD","09L"
"2023/11/30","TRTLL.TRTLL6","TRTLL-TONIE",1,"ORD","09R"
"2023/11/30","TRTLL.TRTLL6","TRTLL-TONIE",1,"ORD","10C"
"2023/11/30","TRTLL.TRTLL6","TRTLL-TONIE",1,"ORD","10L"
"2023/11/30","TRTLL.TRTLL6","TRTLL-TONIE",1,"ORD","10R"
"2023/11/30","TRTLL.TRTLL6","TRTLL-TONIE",1,"ORD","22L"
"2023/11/30","TRTLL.TRTLL6","TRTLL-TONIE",1,"ORD","22R"
"2023/11/30","TRTLL.TRTLL6","TRTLL-TONIE",1,"ORD","27C"
"2023/11/30","TRTLL.TRTLL6","TRTLL-TONIE",1,"ORD","27L"
"2023/11/30","TRTLL.TRTLL6","TRTLL-TONIE",1,"ORD","28C"
"2023/11/30","TRTLL.TRTLL6","TRTLL-TONIE",1,"ORD","28R"
"2023/11/30","TRTLS.OSPRI7","TRTLS-JAARD",1,"CHS","33"
"2023/11/30","TRTLS.OSPRI7","TRTLS-JACKE",1,"JZI",""
"2023/11/30","TRTLS.OSPRI7","TRTLS-LUTHR",1,"CHS","15"
"2023/11/30","TRTLS.OSPRI7","TRTLS-MYERS",1,"CHS","21"
"2023/11/30","TRTLS.OSPRI7","TRTLS-RECHY",1,"CHS","03"
"2023/11/30","TRUPS.TRUPS4","TRUPS-FERGI",1,"DCA","15"
"2023/11/30","TRUPS.TRUPS4","TRUPS-FERGI",1,"DCA","19"
"2023/11/30","TRUPS.TRUPS4","TRUPS-FERGI",1,"DCA","22"
"2023/11/30","TRUPS.TRUPS4","TRUPS-HEROO",1,"ADW","01L"
"2023/11/30","TRUPS.TRUPS4","TRUPS-HEROO",1,"ADW","01R"
"2023/11/30","TRUPS.TRUPS4","TRUPS-HEROO",1,"DAA",""
"2023/11/30","TRUPS.TRUPS4","TRUPS-HEROO",1,"DCA","01"
"2023/11/30","TRUPS.TRUPS4","TRUPS-HEROO",1,"DCA","04"
"2023/11/30","TRUPS.TRUPS4","TRUPS-HEROO",1,"DCA","33"
"2023/11/30","TRUPS.TRUPS4","TRUPS-STAND",1,"ADW","19L"
"2023/11/30","TRUPS.TRUPS4","TRUPS-STAND",1,"ADW","19R"
"2023/11/30","TRYBE.TRYBE4","TRYBE-BUDRW",1,"CLE","24L"
"2023/11/30","TRYBE.TRYBE4","TRYBE-BUDRW",1,"CLE","24R"
"2023/11/30","TRYBE.TRYBE4","TRYBE-HARDR",1,"CLE","28"
"2023/11/30","TRYBE.TRYBE4","TRYBE-JAAIN",1,"CLE","06L"
"2023/11/30","TRYBE.TRYBE4","TRYBE-JAAIN",1,"CLE","06R"
"2023/11/30","TRYBE.TRYBE4","TRYBE-TOONZ",1,"BKL",""
"2023/11/30","TRYBE.TRYBE4","TRYBE-TOONZ",1,"CGF",""
"2023/11/30","TRYBE.TRYBE4","TRYBE-TOONZ",1,"LNN",""
"2023/11/30","TSDEL.TSDEL3","TSDEL-CROPE",1,"OKC","35R"
"2023/11/30","TSDEL.TSDEL3","TSDEL-ISAKE",1,"OKC","17L"
"2023/11/30","TSDEL.TSDEL3","TSDEL-ISAKE",1,"OKC","17R"
"2023/11/30","TSDEL.TSDEL3","TSDEL-NUTRE",1,"OKC","35L"
"2023/11/30","TSDEL.WAYMN1","TSDEL-BAISS",1,"TIK",""
"2023/11/30","TSDEL.WAYMN1","TSDEL-ISAKE",1,"PWA","17L"
"2023/11/30","TSDEL.WAYMN1","TSDEL-NUTRE",1,"PWA","35R"
"2023/11/30","TSDEL.WAYMN1","TSDEL-XYLAN",1,"OUN",""
"2023/11/30","TTE.ALTTA9","TTE-ALTTA",1,"FAT","11L"
"2023/11/30","TTE.ALTTA9","TTE-ALTTA",1,"FAT","29R"
"2023/11/30","TTHOR.TTHOR3","TTHOR-BIKEZ",1,"7FL6",""
"2023/11/30","TTHOR.TTHOR3","TTHOR-BIKEZ",1,"DAB",""
"2023/11/30","TTHOR.TTHOR3","TTHOR-BIKEZ",1,"DED",""
"2023/11/30","TTHOR.TTHOR3","TTHOR-BIKEZ",1,"EVB",""
"2023/11/30","TTHOR.TTHOR3","TTHOR-BIKEZ",1,"OMN",""
"2023/11/30","TTHOR.TTHOR3","TTHOR-BIKEZ",1,"X50",""
"2023/11/30","TTHOR.TTHOR3","TTHOR-MUNKZ",1,"LEE",""
"2023/11/30","TTHOR.TTHOR3","TTHOR-MUNKZ",1,"ORL",""
"2023/11/30","TTHOR.TTHOR3","TTHOR-MUNKZ",1,"SFB",""
"2023/11/30","TTYLR.TTYLR3","TTYLR-PBI",1,"06FA",""
"2023/11/30","TTYLR.TTYLR3","TTYLR-PBI",1,"BCT",""
"2023/11/30","TTYLR.TTYLR3","TTYLR-PBI",1,"F45",""
"2023/11/30","TTYLR.TTYLR3","TTYLR-PBI",1,"LNA",""
"2023/11/30","TTYLR.TTYLR3","TTYLR-PBI",1,"PBI",""
"2023/11/30","TTYLR.TTYLR3","TTYLR-PBI",1,"SUA",""
"2023/11/30","TUDOR.TUDOR2","PIECH-TUDOR",1,"SMF",""
"2023/11/30","TWOLF.TWOLF4","TWOLF-KEWTY",1,"ANE",""
"2023/11/30","TWOLF.TWOLF4","TWOLF-KEWTY",1,"FCM",""
"2023/11/30","TWOLF.TWOLF4","TWOLF-KEWTY",1,"LVN",""
"2023/11/30","TWOLF.TWOLF4","TWOLF-KEWTY",1,"MIC",""
"2023/11/30","TWOLF.TWOLF4","TWOLF-KEWTY",1,"OEO",""
"2023/11/30","TWOLF.TWOLF4","TWOLF-KEWTY",1,"RNH",""
"2023/11/30","TWOLF.TWOLF4","TWOLF-KEWTY",1,"STP",""
"2023/11/30","TYGER.MHOMS3","TYGER-BYKER",1,"MCI","19L"
"2023/11/30","TYGER.MHOMS3","TYGER-COOKD",1,"MCI","01R"
"2023/11/30","TYGER.MHOMS3","TYGER-DMANN",1,"MCI","27"
"2023/11/30","TYGER.MHOMS3","TYGER-JERLD",1,"MCI","01L"
"2023/11/30","TYGER.MHOMS3","TYGER-KAALA",1,"MCI","19R"
"2023/11/30","TYGER.MHOMS3","TYGER-MAMMA",1,"MCI","09"
"2023/11/30","TYGER.TYGER7","TYGER-SLABB",1,"FLV",""
"2023/11/30","TYGER.TYGER7","TYGER-SLABB",1,"MCI","19L"
"2023/11/30","TYGER.TYGER7","TYGER-SLABB",1,"MCI","19R"
"2023/11/30","TYGER.TYGER7","TYGER-SLABB",1,"MKC","19"
"2023/11/30","TYGER.TYGER7","TYGER-SLABB",1,"MKC","22"
"2023/11/30","TYGER.TYGER7","TYGER-SLABB",1,"STJ",""
"2023/11/30","TYGER.TYGER7","TYGER-TRIKE",1,"GPH",""
"2023/11/30","TYGER.TYGER7","TYGER-TRIKE",1,"IXD",""
"2023/11/30","TYGER.TYGER7","TYGER-TRIKE",1,"LXT",""
"2023/11/30","TYGER.TYGER7","TYGER-TRIKE",1,"MCI","01L"
"2023/11/30","TYGER.TYGER7","TYGER-TRIKE",1,"MCI","01R"
"2023/11/30","TYGER.TYGER7","TYGER-TRIKE",1,"MCI","09"
"2023/11/30","TYGER.TYGER7","TYGER-TRIKE",1,"MCI","27"
"2023/11/30","TYGER.TYGER7","TYGER-TRIKE",1,"MKC","01"
"2023/11/30","TYGER.TYGER7","TYGER-TRIKE",1,"MKC","04"
"2023/11/30","TYGER.TYGER7","TYGER-TRIKE",1,"OJC",""
"2023/11/30","TYNEE.TYNEE2","TYNEE",1,"FMY",""
"2023/11/30","TYNEE.TYNEE2","TYNEE-COOPR",1,"RSW","24"
"2023/11/30","TYNEE.TYNEE2","TYNEE-LENPE",1,"RSW","06"
"2023/11/30","UJM.UJM6","UJM-MEM",1,"MEM",""
"2023/11/30","UJM.UJM6","UJM-TAMMY",1,"MEM",""
"2023/11/30","UJM.UJM6","UJM-TWIKL",1,"MEM",""
"2023/11/30","UKW.UKW7","UKW-HIKAY",1,"DFW",""
"2023/11/30","UKW.UKW7","UKW-NCONA",1,"DFW",""
"2023/11/30","UKW.UKW7","UKW-SILER",1,"DFW",""
"2023/11/30","VALRE.HAARP4","VALRE-LGA",1,"LGA",""
"2023/11/30","VALRE.VALRE5","VALRE-HAARP",1,"DXR",""
"2023/11/30","VALRE.VALRE5","VALRE-HAARP",1,"HPN",""
"2023/11/30","VANZE.VANZE3","VANZE-CHLMR",1,"MEM","09"
"2023/11/30","VANZE.VANZE3","VANZE-CHLMR",1,"MEM","27"
"2023/11/30","VANZE.VANZE3","VANZE-CHLMR",1,"MEM","36C"
"2023/11/30","VANZE.VANZE3","VANZE-CHLMR",1,"MEM","36L"
"2023/11/30","VANZE.VANZE3","VANZE-CHLMR",1,"MEM","36R"
"2023/11/30","VANZE.VANZE3","VANZE-HEXIN",1,"MEM","18C"
"2023/11/30","VANZE.VANZE3","VANZE-HEXIN",1,"MEM","18L"
"2023/11/30","VANZE.VANZE3","VANZE-HEXIN",1,"MEM","18R"
"2023/11/30","VCN.VCN9","VCN-OOD",1,"ILG",""
"2023/11/30","VCN.VCN9","VCN-OOD",1,"MQS",""
"2023/11/30","VCN.VCN9","VCN-OOD",1,"PHL",""
"2023/11/30","VCN.VCN9","VCN-OOD",1,"PNE",""
"2023/11/30","VCN.VCN9","VCN-OOD",1,"TTN",""
"2023/11/30","VECKI.VECKI9","VECKI",1,"KOA",""
"2023/11/30","VEECK.VEECK5","VEECK-BAMBB",1,"ORD","09L"
"2023/11/30","VEECK.VEECK5","VEECK-POSSM",1,"ORD","04L"
"2023/11/30","VEECK.VEECK5","VEECK-POSSM",1,"ORD","04R"
"2023/11/30","VEECK.VEECK5","VEECK-POSSM",1,"ORD","09C"
"2023/11/30","VEECK.VEECK5","VEECK-POSSM",1,"ORD","09R"
"2023/11/30","VEECK.VEECK5","VEECK-POSSM",1,"ORD","10C"
"2023/11/30","VEECK.VEECK5","VEECK-POSSM",1,"ORD","10L"
"2023/11/30","VEECK.VEECK5","VEECK-POSSM",1,"ORD","10R"
"2023/11/30","VEECK.VEECK5","VEECK-POSSM",1,"ORD","22L"
"2023/11/30","VEECK.VEECK5","VEECK-POSSM",1,"ORD","22R"
"2023/11/30","VEECK.VEECK5","VEECK-POSSM",1,"ORD","27C"
"2023/11/30","VEECK.VEECK5","VEECK-POSSM",1,"ORD","27L"
"2023/11/30","VEECK.VEECK5","VEECK-POSSM",1,"ORD","27R"
"2023/11/30","VEECK.VEECK5","VEECK-POSSM",1,"ORD","28C"
"2023/11/30","VEECK.VEECK5","VEECK-POSSM",1,"ORD","28L"
"2023/11/30","VEECK.VEECK5","VEECK-POSSM",1,"ORD","28R"
"2023/11/30","VIICE.VIICE2","VIICE-BILZZ",1,"MIA","08L"
"2023/11/30","VIICE.VIICE2","VIICE-BILZZ",1,"MIA","08R"
"2023/11/30","VIICE.VIICE2","VIICE-BILZZ",1,"MIA","09"
"2023/11/30","VIICE.VIICE2","VIICE-BILZZ",1,"MIA","12"
"2023/11/30","VIICE.VIICE2","VIICE-FRARI",1,"07FA",""
"2023/11/30","VIICE.VIICE2","VIICE-FRARI",1,"HST",""
"2023/11/30","VIICE.VIICE2","VIICE-FRARI",1,"TMB",""
"2023/11/30","VIICE.VIICE2","VIICE-FRARI",1,"X51",""
"2023/11/30","VIICE.VIICE2","VIICE-SHANN",1,"MIA","26L"
"2023/11/30","VIICE.VIICE2","VIICE-SHANN",1,"MIA","26R"
"2023/11/30","VIICE.VIICE2","VIICE-SHANN",1,"MIA","27"
"2023/11/30","VIICE.VIICE2","VIICE-SHANN",1,"MIA","30"
"2023/11/30","VINTA.VINTA3","VINTA-BICEP",1,"RVS",""
"2023/11/30","VINTA.VINTA3","VINTA-BICEP",1,"TUL","18L"
"2023/11/30","VINTA.VINTA3","VINTA-BICEP",1,"TUL","18R"
"2023/11/30","VINTA.VINTA3","VINTA-BICEP",1,"TUL","36L"
"2023/11/30","VINTA.VINTA3","VINTA-BICEP",1,"TUL","36R"
"2023/11/30","VISTA.VISTA3","VISTA-SLI",1,"LAX",""
"2023/11/30","VKTRY.JOVEM5","DEBBB-FUEWL",1,"DFW",""
"2023/11/30","VKTRY.VKTRY2","DEBBB-PHAUP",1,"DFW","17C"
"2023/11/30","VKTRY.VKTRY2","DEBBB-PHAUP",1,"DFW","17L"
"2023/11/30","VKTRY.VKTRY2","DEBBB-PHAUP",1,"DFW","17R"
"2023/11/30","VKTRY.VKTRY2","DEBBB-PHAUP",1,"DFW","18L"
"2023/11/30","VKTRY.VKTRY2","DEBBB-PHAUP",1,"DFW","18R"
"2023/11/30","VKTRY.VKTRY2","DEBBB-POPPA",1,"DFW","13R"
"2023/11/30","VLA.VLA2","VLA-SHAAD",1,"STL","06"
"2023/11/30","VLA.VLA2","VLA-SHAAD",1,"STL","11"
"2023/11/30","VLA.VLA2","VLA-SHAAD",1,"STL","12L"
"2023/11/30","VLA.VLA2","VLA-SHAAD",1,"STL","12R"
"2023/11/30","VLA.VLA2","VLA-TOY",1,"STL","24"
"2023/11/30","VLA.VLA2","VLA-TOY",1,"STL","29"
"2023/11/30","VLA.VLA2","VLA-TOY",1,"STL","30L"
"2023/11/30","VLA.VLA2","VLA-TOY",1,"STL","30R"
"2023/11/30","VUDOO.VUDOO2","VUDOO-FUNNY",1,"ADW","01L"
"2023/11/30","VUDOO.VUDOO2","VUDOO-FUNNY",1,"ADW","01R"
"2023/11/30","VUDOO.VUDOO2","VUDOO-REVOE",1,"ADW","19L"
"2023/11/30","VUDOO.VUDOO2","VUDOO-REVOE",1,"ADW","19R"
"2023/11/30","VUUDU.VUUDU1","VUUDU-COTEB",1,"PBI","28R"
"2023/11/30","VUUDU.VUUDU1","VUUDU-COTEB",1,"PBI","32"
"2023/11/30","VUUDU.VUUDU1","VUUDU-DIVRR",1,"BCT",""
"2023/11/30","VUUDU.VUUDU1","VUUDU-GULLO",1,"PBI","10L"
"2023/11/30","VUUDU.VUUDU1","VUUDU-GULLO",1,"PBI","14"
"2023/11/30","VUUDU.VUUDU1","VUUDU-MSQTO",1,"SUA",""
"2023/11/30","VUUDU.VUUDU1","VUUDU-SHZAM",1,"06FA",""
"2023/11/30","VUUDU.VUUDU1","VUUDU-SHZAM",1,"F45",""
"2023/11/30","WAALK.WAALK2","WAALK-FALON",1,"BLM",""
"2023/11/30","WAALK.WAALK2","WAALK-FALON",1,"MJX",""
"2023/11/30","WAALK.WAALK2","WAALK-FALON",1,"N14",""
"2023/11/30","WAALK.WAALK2","WAALK-FALON",1,"N87",""
"2023/11/30","WAALK.WAALK2","WAALK-FALON",1,"NEL",""
"2023/11/30","WAALK.WAALK2","WAALK-FALON",1,"VAY",""
"2023/11/30","WAALK.WAALK2","WAALK-FALON",1,"WRI",""
"2023/11/30","WAPPL.WAPPL6","WAPPL-ALLLY",1,"HOU","13L"
"2023/11/30","WAPPL.WAPPL6","WAPPL-ALLLY",1,"HOU","13R"
"2023/11/30","WAPPL.WAPPL6","WAPPL-EMARR",1,"HOU","04"
"2023/11/30","WAPPL.WAPPL6","WAPPL-MAAHH",1,"HOU","22"
"2023/11/30","WAPPL.WAPPL6","WAPPL-PLKTN",1,"54T",""
"2023/11/30","WAPPL.WAPPL6","WAPPL-PLKTN",1,"ARM",""
"2023/11/30","WAPPL.WAPPL6","WAPPL-PLKTN",1,"AXH",""
"2023/11/30","WAPPL.WAPPL6","WAPPL-PLKTN",1,"BYY",""
"2023/11/30","WAPPL.WAPPL6","WAPPL-PLKTN",1,"EFD",""
"2023/11/30","WAPPL.WAPPL6","WAPPL-PLKTN",1,"GLS",""
"2023/11/30","WAPPL.WAPPL6","WAPPL-PLKTN",1,"HPY",""
"2023/11/30","WAPPL.WAPPL6","WAPPL-PLKTN",1,"IWS",""
"2023/11/30","WAPPL.WAPPL6","WAPPL-PLKTN",1,"LBX",""
"2023/11/30","WAPPL.WAPPL6","WAPPL-PLKTN",1,"LVJ",""
"2023/11/30","WAPPL.WAPPL6","WAPPL-PLKTN",1,"SGR",""
"2023/11/30","WAPPL.WAPPL6","WAPPL-PLKTN",1,"T00",""
"2023/11/30","WAPPL.WAPPL6","WAPPL-PLKTN",1,"T41",""
"2023/11/30","WAPPL.WAPPL6","WAPPL-PLKTN",1,"TME",""
"2023/11/30","WAPPL.WAPPL6","WAPPL-UBETR",1,"HOU","31L"
"2023/11/30","WAPPL.WAPPL6","WAPPL-UBETR",1,"HOU","31R"
"2023/11/30","WARSA.DLAMP6","WARSA-BRELL",1,"SDF","29"
"2023/11/30","WARSA.DLAMP6","WARSA-BRELL",1,"SDF","35L"
"2023/11/30","WARSA.DLAMP6","WARSA-BRELL",1,"SDF","35R"
"2023/11/30","WARSA.DLAMP6","WARSA-CURRT",1,"SDF","17L"
"2023/11/30","WARSA.DLAMP6","WARSA-CURRT",1,"SDF","17R"
"2023/11/30","WATSN.WATSN4","WATSN-CENAK",1,"ORD",""
"2023/11/30","WAYVE.WAYVE1","WAYVE-UPDOC",1,"LAX",""
"2023/11/30","WAYVE.WAYVE1","WAYVE-UPDOC",1,"SMO",""
"2023/11/30","WAZKO.WAZKO1","WAZKO-KOACH",1,"ELP","04"
"2023/11/30","WAZKO.WAZKO1","WAZKO-KOACH",1,"ELP","08R"
"2023/11/30","WAZKO.WAZKO1","WAZKO-WIKKR",1,"ELP","22"
"2023/11/30","WAZKO.WAZKO1","WAZKO-WIKKR",1,"ELP","26L"
"2023/11/30","WAZKO.WAZKO1","WAZKO-WIKKR",1,"ELP","26R"
"2023/11/30","WEBGO.WEBGO2","WEBGO-SEATO",1,"SUU","03L"
"2023/11/30","WEBGO.WEBGO2","WEBGO-SEATO",1,"SUU","21R"
"2023/11/30","WEESL.WEESL1","WEESL-LYNXX",1,"BUR",""
"2023/11/30","WEESL.WEESL1","WEESL-LYNXX",1,"VNY",""
"2023/11/30","WHAEL.PIEGY1","WHAEL-MUTWO",1,"6R3",""
"2023/11/30","WHAEL.PIEGY1","WHAEL-MUTWO",1,"CXO",""
"2023/11/30","WHAEL.PIEGY1","WHAEL-MUTWO",1,"DWH",""
"2023/11/30","WHAEL.PIEGY1","WHAEL-MUTWO",1,"T78",""
"2023/11/30","WHYTE.WHYTE7","WHYTE-ALDER",1,"TCM","34"
"2023/11/30","WHYTE.WHYTE7","WHYTE-STEIL",1,"TCM","16"
"2023/11/30","WILBR.WILBR8","WILBR-BRDJE",1,"DFW",""
"2023/11/30","WILBR.WILBR8","WILBR-PERSN",1,"DFW",""
"2023/11/30","WILBR.WILBR8","WILBR-TOWNN",1,"DFW",""
"2023/11/30","WILDD.WILDD3","WILDD-BITLR",1,"MSP",""
"2023/11/30","WILDD.WILDD3","WILDD-JULEY",1,"MSP","12R"
"2023/11/30","WILDD.WILDD3","WILDD-PRESS",1,"MSP","30L"
"2023/11/30","WILDD.WILDD3","WILDD-PRESS",1,"MSP","30R"
"2023/11/30","WILDD.WILDD3","WILDD-ZASKY",1,"MSP","12L"
"2023/11/30","WIPOR.WIPOR3","WIPOR-LAFAY",1,"EWB",""
"2023/11/30","WIPOR.WIPOR3","WIPOR-LAFAY",1,"OQU",""
"2023/11/30","WIPOR.WIPOR3","WIPOR-LAFAY",1,"PVD","05"
"2023/11/30","WIPOR.WIPOR3","WIPOR-LAFAY",1,"PVD","34"
"2023/11/30","WIPOR.WIPOR3","WIPOR-LAFAY",1,"UUU",""
"2023/11/30","WIPOR.WIPOR3","WIPOR-NOSUH",1,"PVD","16"
"2023/11/30","WIPOR.WIPOR3","WIPOR-NOSUH",1,"PVD","23"
"2023/11/30","WIPOR.WIPOR3","WIPOR-NOSUH",1,"SFZ",""
"2023/11/30","WISKE.FEWGA7","WISKE-CRSBY",1,"PIT","32"
"2023/11/30","WISKE.FEWGA7","WISKE-CYDNY",1,"PIT","28C"
"2023/11/30","WISKE.FEWGA7","WISKE-CYDNY",1,"PIT","28L"
